,TCGA-0001,TCGA-0002,TCGA-0003,TCGA-0004,TCGA-0005,TCGA-0006,TCGA-0007,TCGA-0008,TCGA-0009,TCGA-0010,TCGA-0011,TCGA-0012,TCGA-0013,TCGA-0014,TCGA-0015,TCGA-0016,TCGA-0017,TCGA-0018,TCGA-0019,TCGA-0020,TCGA-0021,TCGA-0022,TCGA-0023,TCGA-0024,TCGA-0025,TCGA-0026,TCGA-0027,TCGA-0028,TCGA-0029,TCGA-0030,TCGA-0031,TCGA-0032,TCGA-0033,TCGA-0034,TCGA-0035,TCGA-0036,TCGA-0037,TCGA-0038,TCGA-0039,TCGA-0040,TCGA-0041,TCGA-0042,TCGA-0043,TCGA-0044,TCGA-0045,TCGA-0046,TCGA-0047,TCGA-0048,TCGA-0049,TCGA-0050,TCGA-0051,TCGA-0052,TCGA-0053,TCGA-0054,TCGA-0055,TCGA-0056,TCGA-0057,TCGA-0058,TCGA-0059,TCGA-0060,TCGA-0061,TCGA-0062,TCGA-0063,TCGA-0064,TCGA-0065,TCGA-0066,TCGA-0067,TCGA-0068,TCGA-0069,TCGA-0070,TCGA-0071,TCGA-0072,TCGA-0073,TCGA-0074,TCGA-0075,TCGA-0076,TCGA-0077,TCGA-0078,TCGA-0079,TCGA-0080,TCGA-0081,TCGA-0082,TCGA-0083,TCGA-0084,TCGA-0085,TCGA-0086,TCGA-0087,TCGA-0088,TCGA-0089,TCGA-0090,TCGA-0091,TCGA-0092,TCGA-0093,TCGA-0094,TCGA-0095,TCGA-0096,TCGA-0097,TCGA-0098,TCGA-0099,TCGA-0100
Gene_100,4.337626693,3.270565175,1.554783792,2.662470491,4.416043811,1.448991338,3.736975534,8.682457517,4.622373524,5.512479753,3.031839028,4.410402585,1.898517641,4.046822099,3.770448904,3.142301795,5.248822207,2.07634177,2.475571409,2.851174517,1.624490965,3.044893642,1.150889122,4.588151718,2.782413407,2.094999989,1.791069977,2.417443278,3.834848216,3.574657936,1.910244084,1.780653023,3.775184868,1.894256281,2.800939473,2.891794724,3.177297732,4.175087078,1.445591429,1.045421692,2.046797465,6.691005782,7.471434758,6.790934546,2.468249799,1.115098185,0.842383799,1.999667505,2.461973305,5.208608307,4.195039391,3.045614051,1.74207619,1.681372158,3.086580499,3.851741907,3.306666662,1.620445352,3.763441436,3.363410482,1.591483813,1.836459466,3.835301261,2.417529697,6.016908871,3.492314294,2.131198305,2.704446309,2.805808398,1.88854151,1.722378012,3.860107168,4.148042966,3.676240897,5.798846666,2.073241619,6.278526901,1.732454936,1.638296886,1.127520032,2.175160257,2.113063587,3.535902745,3.070822591,1.497075165,2.233649692,2.257524795,1.118522789,1.664503093,1.848904284,5.566756175,2.991351697,3.785145688,1.284901744,4.938725201,5.209849828,1.000827859,1.910455391,3.482960974,3.751644311
Gene_101,1.936249074,2.333222288,2.016391382,2.872575527,4.946049938,1.848693034,4.483528055,1.838893375,1.779240155,4.093078225,4.31013053,4.160790034,1.407902905,2.153349444,4.102080549,2.7753335,1.589077369,3.418353388,1.901411244,6.66761633,5.885082335,3.67682171,5.368257416,2.807784323,3.985723084,5.690852992,3.073292126,2.392661666,1.159152368,2.607607768,4.102972013,4.361502961,3.497969065,2.073733182,1.011656631,2.122070899,2.334569637,2.324571024,3.703499482,7.336326243,2.891468779,2.439112163,2.387839766,2.892705963,1.796522981,2.886657561,3.405549028,3.018750584,3.417027315,3.376615258,1.120810023,3.737567801,1.943504093,1.571578327,1.56482514,3.376267486,2.431996528,1.172356245,3.452224851,1.323389085,2.915119108,3.062554779,4.232481825,6.624947142,1.373911577,2.647889935,2.367494807,3.376618764,3.027794254,2.278977503,2.180488438,1.555465056,4.454571139,3.419868468,4.301157183,2.327516762,1.957331891,1.585409077,3.252613386,1.616241493,6.850567767,1.413655227,3.116872389,5.950215001,3.667627076,2.967847244,1.674907896,1.362219569,3.994925994,5.77231735,2.182726983,1.537979045,0.79526116,1.664654473,2.56811349,6.046996004,3.805954622,3.166233472,2.225407777,2.030774285
Gene_102,5.489426562,3.005275578,0.949993301,1.941052159,1.769845021,2.068591613,3.601877834,2.5761024,2.615792986,5.242175483,1.918933293,6.903991778,1.943219637,2.842258829,2.361738977,2.891309653,3.394973643,3.376763208,1.865336255,1.550446046,9.502794331,2.134020652,3.85590685,1.216745103,2.363618341,2.55078284,3.443221566,0.696820753,2.953734514,1.529788166,3.196872076,1.619043271,1.772265465,2.370702192,1.606142378,2.143055848,1.496773985,1.086992571,4.522109218,1.421873906,2.485961624,3.960798082,1.99876192,1.799334816,3.043837468,4.7539075,1.514889301,2.521681861,1.143110096,2.233119525,2.765170626,1.773025978,2.163017166,1.344317724,2.82508741,4.608245157,1.570553437,1.99105394,3.494789424,4.983065977,1.288405096,2.498292832,3.131666876,2.583052411,0.787890598,3.492245729,5.810509005,2.881557295,1.623277045,2.103150328,6.586068165,4.28440322,3.7434712,3.248542037,1.953126543,2.458900773,2.614410475,3.577939793,5.780322328,4.754868633,1.336838933,3.040425536,3.92898716,3.704062407,1.984532,11.670387,1.435420329,1.581550629,3.055054832,7.833438262,1.789439737,2.379965084,4.658282586,2.694112732,2.299514636,3.606783763,3.115092962,4.550419347,5.184816469,3.1692708
Gene_103,3.14516503,3.025436841,3.471425367,2.794310314,2.717454941,4.944686474,5.801161117,1.279185475,2.731936165,1.926399628,2.326847313,3.324296607,3.798929003,2.570079361,1.044282276,1.677789595,4.255659887,0.690587074,4.921993227,3.527590272,5.249264863,2.461363357,0.969763829,3.370905224,5.141405893,4.31613749,1.951609191,2.838797474,2.082526595,1.804650182,4.382828471,1.493666513,1.738620156,1.565158635,1.290301921,2.924744557,4.8586058,2.478272195,1.280340553,4.137005719,6.314514529,1.967726544,2.139822468,3.517780725,6.116174833,2.096109332,1.39622911,3.7273939,4.053310832,2.726628121,2.056351652,4.469110366,3.539615135,1.851104044,2.785834211,1.382849512,3.83030804,2.384246676,2.186155636,2.673965984,2.773621452,4.252321337,3.65298728,2.513799518,3.982198584,3.321341033,2.196137602,2.553949337,2.524110076,3.499536991,2.262541395,2.236238933,7.274525989,4.348659953,1.85836983,3.616369048,2.88399081,3.306120963,2.911506551,4.92744857,3.231059727,2.635190962,4.577235844,3.054581273,2.888505642,3.180413759,2.59398548,2.730851585,2.027194273,1.867155949,1.649900209,1.355280382,1.750919922,2.491454017,2.862109073,2.373466912,0.837066514,5.973262012,4.679728341,3.396956642
Gene_104,7.055061738,1.667487398,6.985332268,1.67764825,3.062920776,1.437752798,2.73832672,3.297231737,2.515960991,3.884284209,2.856243285,2.093406484,2.047446365,4.077389219,1.960361677,4.296073583,5.009599122,1.180151794,4.789678038,7.61569576,3.083304405,3.667616854,4.565384152,2.368504735,2.977667011,1.409028183,2.913390474,3.487049621,3.51866449,4.630719992,1.845220737,2.082765591,7.01291657,2.521454237,3.004216776,2.628714594,1.802472957,6.12123948,2.087880202,1.547061365,2.169788856,0.999147363,1.962769071,1.67520526,3.701411804,1.941173875,4.237197009,5.469799693,4.017210146,2.440751187,2.917004543,1.268084545,2.542404569,1.76787943,3.846498256,9.839217589,3.490031696,1.004439752,2.269103691,2.889968096,2.839644058,1.886255104,3.072974151,1.460457264,1.694767628,3.754288629,1.63585955,3.557669881,1.370626744,6.569337182,1.845711867,2.430669452,3.206906068,2.048944994,2.920348564,3.624362324,4.394292836,4.037996762,2.494516114,2.52611895,8.798262678,4.370793336,1.714442872,2.857634206,2.298894673,2.540428793,1.46998533,2.212312576,6.724636598,3.631109142,0.78225015,4.994622063,4.687103314,2.271311341,3.890866066,1.768798309,2.148719626,5.750421637,2.372952547,1.067302214
Gene_105,2.633591196,2.613540469,4.948993807,2.737837051,2.201653886,4.583798736,2.887511667,1.86822477,4.842827674,2.994660538,2.72226154,2.97116519,1.591482249,2.087929932,2.723155453,2.46617447,5.135689923,3.03042516,4.168065258,2.73108148,4.60961455,3.31601539,2.736583495,2.700288058,1.686711351,3.502432966,2.664183503,2.114892576,4.72671702,1.454834265,2.200648418,4.544234899,3.182800503,2.654006901,3.081762802,2.973402992,1.273372289,2.282723066,6.099829544,1.954897833,2.31833555,2.073399682,2.602551704,2.030817831,3.467281131,3.000133255,4.001918246,1.607257671,2.292928356,2.428171935,3.413791174,1.828305171,4.296612417,4.919504408,1.657920036,2.126683135,2.083468902,10.1370102,2.192516448,6.28906695,1.442941881,1.657274718,1.928413673,1.780964986,2.377502657,1.90715175,1.804582393,4.851248033,5.012309622,4.369498528,3.532477541,2.847301014,2.120145365,1.687792138,3.259252425,1.511624354,1.653740241,4.837783339,7.030968906,3.309005096,4.726706105,2.40386015,1.392586636,3.691695395,3.613383755,2.817455794,2.408037911,4.397803841,1.660524445,1.846163516,1.642052111,2.836260563,1.577834747,1.930692814,1.910036246,2.386184946,1.292156821,2.839427638,5.071577054,2.908814722
Gene_106,5.874732766,5.296250371,4.010305904,2.821709541,2.749035696,3.982460667,2.234828956,1.060499077,3.476416518,1.544137783,1.680227811,2.718586222,2.592020173,1.341733181,2.95277611,4.406452,1.546244697,5.135831023,1.245970305,7.835479488,2.213045862,2.923578847,1.055466885,2.635128551,3.047254706,2.603662084,2.051270714,1.693365114,4.783934427,2.760477211,5.873062323,2.089153213,2.187157276,4.086942446,1.207452199,1.481815937,4.705549165,1.512907106,1.094693584,6.918947025,1.354037915,2.980406496,2.81381889,0.666767307,2.378194267,3.401466373,3.245127663,4.270625663,2.239503843,3.881618559,1.925788445,1.342812496,1.420680258,1.308582869,4.503221295,1.274703045,3.117462658,2.379851053,2.582287705,5.375242276,2.183188267,3.690643307,2.769818171,2.519323838,8.584725867,1.322242458,5.17876141,3.774256021,2.138784127,6.138984016,1.078903172,2.094084932,1.485511114,3.340236899,1.558101276,3.375461222,2.476340318,2.138967057,3.301324076,2.376643476,1.577249612,11.03074633,2.130627226,0.896905709,1.784165243,1.442476828,4.108560846,3.192570302,3.317980786,2.259150295,2.363928554,2.258124154,2.610138821,4.127478623,3.215676342,3.49053987,3.489573262,4.230081325,3.139536008,3.252500341
Gene_107,4.925388332,1.949313074,1.772035188,1.502362998,2.978611588,1.075874565,3.42491635,2.573851597,4.793782903,1.942627319,2.455525662,4.764066769,5.427984158,1.934644942,2.976924189,3.149392222,3.276666854,2.383838897,5.158736572,1.056697267,2.2021516,3.40064584,3.416485551,5.346165181,4.948639531,2.356621881,5.206644622,1.902139163,4.32946376,6.72116323,4.99018036,2.865907895,2.30276509,1.265800023,3.174879945,1.556424784,1.828384277,1.498743514,2.159342622,2.680532028,3.116801422,2.013242653,4.639663552,2.449532943,1.833338796,3.043919924,7.25562055,3.214205754,2.2672603,1.266515365,2.435845294,3.057091771,2.239403542,1.182117924,1.776628212,5.625271595,5.567802778,1.74487063,3.805237448,1.507893446,5.485773699,3.07288827,4.370252332,1.15309926,3.814534164,2.707871679,4.161870179,4.294924166,2.80917921,2.012917537,4.014240208,2.637740687,1.756999498,1.715876252,1.298770168,2.106134802,4.7178162,2.971048438,2.085724229,4.065057829,1.792769604,2.851015188,2.484781712,4.013105228,1.235388894,1.776954826,1.198267988,2.387392197,4.981413827,2.11124199,2.10572122,4.203267555,4.637960765,2.600527909,3.828057242,1.586487939,5.413994455,7.959396234,3.527565227,0.958710803
Gene_108,2.056251919,3.692902229,2.201763217,5.135099793,3.647633613,1.909348815,2.762489885,1.73860556,2.481113772,2.059994638,4.890922324,7.830340757,1.328972163,1.039138347,2.404672667,1.27225657,2.781821146,3.952973407,5.73777181,3.006261497,2.468035247,1.010866154,2.754105134,2.816918706,3.741469344,1.907428403,2.186875253,1.298226201,0.86446332,1.561663274,1.239659931,3.216700509,2.097891875,2.076910463,1.661620742,0.539947851,5.778564956,1.648498277,2.211763066,1.313314267,4.41922867,2.920382114,1.798256092,2.234204406,6.290810773,2.620893484,2.482170133,1.697759188,1.054123298,2.509241869,3.198693855,4.710491392,0.883160554,1.548755703,2.033237712,2.713554979,2.52813823,2.557820829,3.333584093,1.730401469,4.33651366,3.376116961,2.316561254,6.052394603,5.919239737,4.333812665,0.600929062,5.986294141,4.044586261,7.412770965,5.046688552,5.984491295,4.217858037,5.335307916,7.367377956,3.029135815,1.238479884,2.330935176,3.303467914,2.821994183,1.45749472,1.202576318,1.876519377,4.070923093,5.990470073,4.298576008,4.61224002,2.610631676,1.137643219,2.16493364,2.388385928,2.120122259,2.793645665,3.389593084,4.164130932,2.36538327,1.049296875,2.135201754,2.778344366,5.009839913
Gene_109,2.046428501,3.512302531,3.14257947,2.77860851,4.328697375,1.953415544,2.038892514,2.702154961,1.973733146,3.504353825,1.902947211,3.043938097,2.585486304,3.026669931,2.160045535,2.294364394,2.851954743,3.007283721,2.712576828,6.376894212,1.656375101,2.632405594,1.237614194,3.274092526,1.556401976,2.365158106,2.256845039,3.128161849,2.061851862,2.018484841,5.572970594,3.133916171,2.053354042,2.397875565,6.188405596,2.416735254,1.925838945,1.92996511,2.065633088,2.019300448,1.433581811,1.54944988,1.79560105,3.653864992,2.246517763,2.450811405,5.129683763,5.193997204,2.360651236,1.982915516,1.764354398,3.8435172,2.453820955,2.240619869,1.809711992,1.84996514,3.190026091,1.408155747,4.470205349,2.081476876,2.522327352,1.393071499,2.701526628,2.306749818,2.651060373,5.673773685,2.970852721,1.826991104,1.904729578,3.66037497,5.203578935,3.129768407,3.835716972,3.687205528,5.526375671,1.025525243,3.794715609,4.445391857,1.391856054,1.745717957,1.77643514,1.88816395,2.136441244,3.068845421,4.190572358,4.667662817,1.787983537,1.781843497,5.248335192,3.756065379,2.833272548,3.444119685,2.678074615,3.533512227,2.297833337,3.10931507,1.277272538,1.927276473,1.937685872,2.254222183
Gene_110,1.710427557,2.08179018,1.274804672,3.576376862,2.608416261,1.158812989,1.790661393,3.2165222,2.071947584,1.918472449,2.618767171,3.22779347,1.325545101,3.578931315,1.821851623,2.694024079,2.670564651,2.088543516,1.62933202,2.356451123,6.12675444,1.375974882,6.335422532,2.387243647,2.766784204,1.578767682,1.84848298,2.113922391,1.611479199,2.448660209,2.217747529,6.857826613,1.517422098,2.861497984,3.076901675,1.59175905,3.832103035,2.227403358,0.781769901,3.780759087,1.555083991,1.609804152,3.834162553,2.285121644,4.301165684,4.97827302,1.969019631,4.041561988,1.863151855,8.302510663,1.922298293,4.540529887,4.14496777,3.183699582,1.943962507,2.520106731,0.926080554,3.0410718,3.237520197,2.905919053,0.614680237,1.44366032,1.870030066,3.145048988,3.141402803,2.496495888,3.734532966,1.627229397,3.688122433,3.446540769,3.283064767,2.481789281,6.789463413,3.478488444,1.675031663,3.077608203,3.959990747,2.025761543,4.686266094,3.290425385,0.842620021,3.157674973,2.218841966,3.555834969,4.358410471,2.996907799,6.250279089,2.485929311,3.715112319,4.065233922,2.589143214,4.012390322,2.0191235,2.20056862,1.41023401,3.067014332,3.198320531,4.901942618,4.037275173,2.357501146
Gene_111,1.508189849,3.375100836,4.736870029,3.96534351,4.675044879,2.445024723,2.152630356,1.880521861,2.643362462,2.613537328,3.01421314,2.548108378,2.542597345,1.843476099,4.352757302,2.824295721,2.491233658,1.870648895,1.396603817,5.227755861,3.587011319,1.206883092,3.981151704,4.311304753,2.89269346,6.043935955,3.029385583,1.338551737,3.262796013,3.072368157,2.010435923,3.62110569,1.180770707,4.460600569,1.752317414,1.661177914,2.567897868,3.37530761,2.950462778,1.875115799,2.110564304,1.542614688,2.429438229,4.652992715,2.712494066,4.177475545,5.627699077,2.025852785,2.476170896,8.049390953,5.596669597,1.17797603,3.298850776,2.719043044,4.109192575,1.872942299,1.786388196,1.938597246,2.042216478,4.086390587,1.505913082,1.991111549,1.11125922,4.497667422,5.132100603,2.308189116,2.342046963,3.409654448,5.681646138,3.334442083,1.917896531,1.209961709,1.556495576,2.819641432,1.958808222,2.996616602,2.061714652,1.60147773,1.509055841,5.936841481,4.239705777,6.457608034,3.560765146,2.192416359,5.268103661,2.673707268,3.03563578,2.66069618,0.622848412,6.06398701,3.474678556,3.205639269,2.635602922,2.949730795,2.016494347,3.699840373,1.414039961,2.983312368,3.599470442,2.461240357
Gene_112,3.272106268,1.655880355,1.677134386,3.059827557,3.816275043,1.064565966,3.528985082,2.071761579,2.468466127,1.391303445,1.775694084,4.406420416,2.763316771,2.244787359,2.564480243,3.471566428,3.388025313,2.618198537,4.694912875,4.415986794,3.342389648,2.793529616,3.77598225,3.180803096,4.620024628,4.262179667,1.633741935,1.579357967,1.914344426,4.428537283,1.235956917,3.311425279,3.25851492,4.861388173,2.974777795,1.388737838,1.682570224,1.505315091,2.077214922,2.480720932,1.517826287,5.670804503,1.401242459,5.328403764,4.916424387,4.259497838,1.921520301,3.225943416,1.435214669,4.286426995,2.61956326,2.215193797,1.474217848,0.787609351,1.617253874,4.741716011,2.222390205,2.497613239,3.772648139,6.704872085,5.272487842,1.671685666,1.029130956,8.844600232,8.452783588,2.986872335,1.440162389,4.400038395,2.575408486,2.568981299,4.251319569,3.212943109,1.502443142,2.310881451,3.783223653,3.50828078,3.098779385,4.334956074,2.268551464,2.972296504,0.502686004,2.170971804,3.98266604,2.236255391,2.153051857,1.614900789,4.489237863,3.575952724,4.107059404,1.146705466,2.508725809,2.363029533,2.362485273,1.997679442,2.286329891,4.157119437,1.044537625,6.61042127,3.462256564,2.661351435
Gene_113,4.277706807,1.31532348,1.949649372,2.558605245,5.380493966,2.655815356,3.404259139,2.024272754,3.467455482,6.287853751,4.471676284,2.609795866,3.810442879,3.628279167,3.501858529,4.739713451,4.722030283,2.55083486,3.746940089,2.244432128,1.713372759,2.375607329,2.616561167,1.184368244,4.179394083,0.681361204,10.56354022,5.760012051,2.38570729,2.73112382,3.162889273,2.024696486,2.993099803,2.529445253,2.593124817,2.976447668,1.409501507,2.772598209,2.949760183,2.899170932,2.440211272,4.801502491,2.277717221,3.045493489,5.199948735,2.612511267,3.025969796,2.590388027,5.046449349,2.389628033,5.163823475,2.581075191,1.768744793,3.817846748,2.334192678,3.707102038,0.694403419,2.725365727,2.160192527,1.597389376,2.061387911,2.040405225,2.653838553,1.372092256,3.183995613,5.382254792,3.1282203,4.073466287,4.698678163,5.04422869,6.92452423,2.11784487,1.897918971,4.021813113,3.873401687,4.006177921,6.99112318,2.733779146,3.363823521,1.66496795,7.906305155,2.297283963,2.330055381,2.285591961,1.969051728,1.887553367,2.092057138,1.373142675,1.835544265,7.202884391,3.926810708,4.318689883,4.896909999,6.800983827,1.12107576,1.469700212,1.81872948,2.149284727,2.33898086,2.173874857
Gene_114,3.033310073,2.766679032,1.893794716,0.915967506,1.654610523,2.065517238,2.402380886,1.545219962,2.126753773,1.544200508,2.552543529,1.58955537,1.778104078,1.412919222,2.517457975,1.762575541,4.277600123,3.329842925,2.624982071,1.824411102,3.287936462,3.839531848,2.919301006,6.060855294,3.420609183,4.292217971,2.906014944,3.810773651,1.82505365,2.161496527,3.237112655,3.225376671,3.503652205,4.712395824,1.333109808,1.669916669,3.048916619,1.892347618,14.71524632,3.517884482,2.613877041,2.100688952,2.138102724,2.759557472,2.874822595,2.163333735,2.371265732,5.323560187,5.431701743,3.083350992,1.390092284,3.55818854,5.912928477,5.391860766,3.924397854,5.53566375,2.791815598,3.721219678,1.9340422,3.146002905,5.284442476,2.024430232,1.766991327,2.854065501,2.427031482,3.760582481,2.167057458,6.418726977,1.426411644,5.087911302,1.854426318,1.107393031,3.061599764,2.393354664,1.560795014,1.17270325,2.706942059,4.42786907,3.641795199,2.796457184,3.453622868,2.681544498,1.329945386,1.335830248,2.455709534,2.508470881,4.159901263,3.969547514,3.678726042,2.362826669,1.362980594,3.340216311,3.534545277,0.823439062,1.791101702,1.924127871,2.883991005,1.819059817,2.666942581,2.446681288
Gene_115,2.510357728,1.89990304,1.974879676,1.583862478,3.287192051,3.616661325,1.84908519,5.814297951,2.322627937,5.842114551,1.971779458,0.986799019,3.323767446,3.077976968,2.7654321,1.971675642,2.671697097,2.105115365,2.336899888,4.140498238,2.980552288,3.687599461,2.420721767,2.291006698,1.526929314,2.259134316,0.516563385,2.023622085,2.609250229,3.603252202,2.376576629,3.234378432,0.914027765,2.642119864,1.173802646,1.485643842,2.475437693,5.145548613,3.27266089,2.743173601,2.691866463,1.902531853,2.070951769,3.365875214,1.359775674,3.656575396,2.238366741,4.107351995,4.395348087,1.177575889,2.032384265,1.772225597,1.098159962,1.622119069,9.213114173,3.686785529,7.08970679,4.114631254,1.875881007,2.245918124,3.64814234,3.382966887,2.036696214,1.277625676,14.06768881,2.533052669,2.309729813,2.876767396,2.407612772,2.890311997,5.173107869,2.554166022,1.51990036,2.507228858,2.155018071,5.539750528,4.882022264,2.868423283,1.434235669,1.472635817,2.738914382,3.216074398,2.253959822,2.138094919,2.021016057,2.686671374,0.825817746,1.567272246,1.986699218,4.971649108,1.809577114,2.974970345,3.044301174,5.201558295,5.11045634,2.641240031,2.143109109,1.950495511,2.409618386,2.187990019
Gene_116,3.585198007,3.354004177,3.654285526,5.102047122,6.899400755,2.893108983,4.710207139,2.279987381,4.916040803,4.621662915,4.500587685,2.849190505,1.946087444,1.353556782,2.664406673,5.85037798,2.328158355,4.02515449,4.14530223,2.358809139,5.249707804,0.634872954,1.474951135,1.719758462,1.804245481,3.215977888,3.142500754,3.310155894,3.662114625,1.690370466,1.478328365,3.314012998,1.983541658,1.239567437,4.417933895,5.460557841,5.921444632,2.984713794,3.71718272,5.392095645,1.972480928,4.736691243,3.119579188,4.292442105,2.983349046,5.197243323,3.039709286,1.294352371,5.617930267,1.692547228,5.086190414,2.598355018,4.893978112,4.794091909,3.370535006,3.50527038,3.357895064,0.993111457,2.883962191,1.555765818,2.96119698,1.534997461,1.503091563,6.064591891,4.640043281,2.712657299,2.98137417,2.401376194,3.614444534,1.938613093,4.467683901,2.395175676,2.203564997,2.747953655,2.022686514,3.203811436,2.077818833,3.435841251,4.992831928,1.897124192,2.546480657,3.423506631,2.185995481,3.42862834,3.588374916,4.672203903,2.007730495,1.696576471,2.330799415,1.675520445,3.604738039,1.520629433,8.727755276,5.196388842,2.735427921,4.194177469,1.199133326,9.599266273,2.023629525,2.559344812
